Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp
2004-08-19,364.0,49075.17,0.0,425.92,0.0,24.05,10.42,1277.06
2004-08-20,597.0,49075.17,11.45,308.59,0.0,23.78,10.72,1298.59
2004-08-21,649.0,48729.61,6.25,287.99,0.0,23.26,11.47,1361.11
2004-08-22,1130.0,48729.61,14.22,280.38,0.0,16.38,5.89,936.31
2004-08-23,698.0,48383.99,0.0,452.05,0.0,20.62,5.5,913.71
2004-08-24,460.0,48378.89,0.53,459.19,0.0,23.4,5.5,908.27
2004-08-25,348.0,48038.43,0.0,447.17,0.0,20.25,4.97,872.41
2004-08-26,235.0,47881.02,0.0,460.81,0.0,22.1,5.13,891.96
2004-08-27,221.0,47692.81,0.0,426.65,0.0,24.31,9.21,1178.22
2004-08-28,246.0,47397.64,0.0,412.7,0.0,25.78,10.97,1324.78
2004-08-29,198.0,47347.21,3.55,276.43,0.0,28.71,15.87,1801.68
2004-08-30,215.0,47001.61,7.98,208.69,0.0,23.78,15.14,1727.92
2004-08-31,1090.0,47001.61,10.67,203.88,0.0,25.12,16.57,1889.87
2004-09-01,1050.0,46655.98,0.05,362.09,0.0,22.34,10.59,1287.22
2004-09-02,561.0,46655.98,0.0,443.85,0.0,21.41,4.5,844.98
2004-09-03,361.0,46310.4,0.0,420.87,0.0,18.29,3.35,778.97
2004-09-04,313.0,46310.4,0.0,453.11,0.0,24.12,4.8,864.17
2004-09-05,206.0,45964.78,0.0,391.47,0.0,18.78,5.28,891.16
2004-09-06,244.0,45931.68,0.0,348.14,0.0,16.85,5.63,925.49
2004-09-07,299.0,45619.2,0.0,353.3,0.0,19.58,7.76,1072.93
2004-09-08,286.0,45273.58,0.0,369.07,0.0,23.75,10.14,1255.26
2004-09-09,560.0,45273.58,17.88,177.1,0.0,18.74,11.42,1353.68
2004-09-10,2270.0,44928.0,26.58,213.92,0.0,21.23,12.02,1401.86
2004-09-11,1340.0,44928.0,0.0,335.34,0.0,18.11,6.91,994.77
2004-09-12,861.0,44582.39,0.0,407.74,0.0,22.07,5.52,903.06
2004-09-13,438.0,44582.39,0.0,399.26,0.0,23.09,6.47,959.37
2004-09-14,356.0,44236.77,0.0,386.41,0.0,17.15,2.04,708.96
2004-09-15,317.0,44236.77,0.0,395.74,0.0,18.33,1.95,710.41
2004-09-16,291.0,43891.22,0.0,379.93,0.0,23.13,6.82,996.59
2004-09-17,273.0,43545.62,0.0,336.32,0.0,24.13,10.36,1270.49
2004-09-18,297.0,43545.62,7.46,242.35,0.0,22.26,9.42,1193.65
2004-09-19,380.0,43199.99,7.29,175.8,0.0,13.04,4.93,870.36
2004-09-20,307.0,43199.99,0.0,252.39,0.0,11.98,3.14,773.83
2004-09-21,226.0,42854.38,0.0,337.14,0.0,17.32,3.83,814.65
2004-09-22,204.0,42854.38,0.0,214.08,0.0,16.71,9.1,1168.09
2004-09-23,194.0,42508.8,0.0,337.45,0.0,24.44,10.08,1246.18
2004-09-24,179.0,42168.24,0.0,369.88,0.0,20.71,4.1,822.7
2004-09-25,172.0,42163.18,0.0,386.35,0.0,23.81,4.3,838.84
2004-09-26,176.0,41817.61,5.53,260.3,0.0,23.02,7.31,1025.03
2004-09-27,173.0,41817.61,0.0,334.91,0.0,18.95,4.29,827.14
2004-09-28,163.0,41472.0,0.0,362.78,0.0,22.35,4.56,852.75
2004-09-29,157.0,41472.0,0.0,325.28,0.0,18.14,3.84,803.71
2004-09-30,152.0,41126.41,0.0,327.24,0.0,15.61,0.91,646.19
2004-10-01,145.0,41126.41,0.0,356.3,0.0,19.57,1.33,675.28
2004-10-02,139.0,40780.8,0.0,340.76,0.0,20.05,3.08,767.65
2004-10-03,139.0,40468.26,1.06,328.7,0.0,17.14,1.22,668.1
2004-10-04,138.0,40435.2,0.0,335.83,0.0,15.71,-0.75,580.16
2004-10-05,134.0,40089.61,0.0,336.08,0.0,16.25,-0.76,580.99
2004-10-06,128.0,40089.61,0.0,241.59,0.0,6.0,-4.21,446.42
2004-10-07,126.0,39744.03,0.0,329.96,0.0,12.72,-4.08,458.64
2004-10-08,126.0,39744.03,0.0,316.17,0.0,19.28,2.36,716.25
2004-10-09,124.0,39398.43,0.0,324.0,0.0,22.93,3.87,817.65
2004-10-10,124.0,39398.43,0.0,237.76,0.0,18.68,7.08,1009.23
2004-10-11,122.0,39052.75,0.0,173.51,0.0,13.68,5.78,925.94
2004-10-12,126.0,39002.29,1.91,123.59,0.0,11.4,5.25,888.93
2004-10-13,147.0,38707.21,8.94,95.52,0.0,9.57,4.28,822.46
2004-10-14,162.0,38519.06,0.0,316.87,0.0,18.03,-0.56,587.57
2004-10-15,145.0,38361.58,0.85,288.32,0.0,17.58,0.62,650.11
2004-10-16,1680.0,38049.09,36.77,73.29,0.0,12.08,8.04,1082.89
2004-10-17,1680.0,38016.04,6.1,175.88,0.0,14.04,2.6,739.7
2004-10-18,1090.0,37670.37,0.97,199.79,0.0,11.27,1.94,708.92
2004-10-19,655.0,37670.37,0.0,221.54,0.0,7.77,-2.82,497.1
2004-10-20,376.0,37324.82,0.0,255.23,0.0,9.8,-3.38,473.9
2004-10-21,333.0,37324.82,0.0,263.04,0.0,9.59,-4.54,439.72
2004-10-22,344.0,36979.21,0.0,213.02,0.0,6.38,-4.18,457.06
2004-10-23,361.0,36979.21,0.0,147.22,0.0,6.37,-0.52,596.32
2004-10-24,283.0,36633.59,0.0,197.45,0.0,9.21,-0.77,586.56
2004-10-25,271.0,36633.59,0.0,164.05,0.0,8.86,0.89,663.14
2004-10-26,261.0,36288.03,0.0,109.54,0.0,6.94,2.23,720.16
2004-10-27,250.0,36288.03,0.0,226.59,0.0,11.41,-0.21,601.96
2004-10-28,240.0,35942.39,0.0,239.5,0.0,9.46,-3.21,482.9
2004-10-29,225.0,35942.39,0.0,245.43,0.0,8.32,-4.99,421.83
2004-10-30,202.0,35601.92,0.0,255.73,0.0,9.04,-5.68,400.64
2004-10-31,243.0,35596.84,6.0,189.85,0.0,8.92,-4.87,432.21
2004-11-01,287.0,35284.34,2.21,176.72,0.0,13.08,3.81,800.79
2004-11-02,281.0,35251.18,0.0,148.95,0.0,6.21,-0.59,586.05
2004-11-03,428.0,35063.02,7.42,93.03,0.0,5.22,-0.34,601.24
2004-11-04,427.0,34905.6,0.0,154.25,0.0,3.79,-3.22,482.18
2004-11-05,466.0,34788.34,14.93,158.03,0.0,7.05,-3.6,475.21
2004-11-06,761.0,34559.99,3.68,112.67,0.0,3.86,-2.27,520.77
2004-11-07,666.0,34559.35,0.02,191.18,0.0,6.66,-2.49,510.19
2004-11-08,587.0,34214.4,0.0,205.8,0.0,7.73,-2.11,521.1
2004-11-09,498.0,34214.4,0.0,204.27,0.0,2.36,-7.24,351.79
2004-11-10,392.0,33901.92,0.0,194.31,0.0,-1.79,-11.04,268.69
2004-11-11,275.0,33868.81,0.0,213.95,0.0,-0.33,-11.14,265.65
2004-11-12,242.0,33818.36,0.0,227.24,0.0,5.58,-7.65,342.69
2004-11-13,217.0,33523.23,0.0,178.31,0.0,-0.93,-9.44,300.79
2004-11-14,200.0,33523.23,0.0,193.06,0.0,0.55,-9.12,303.95
2004-11-15,187.0,33272.91,0.0,215.01,0.0,3.24,-8.78,318.39
2004-11-16,178.0,33177.61,0.0,209.65,0.0,7.53,-4.44,440.0
2004-11-17,172.0,33168.4,0.0,212.59,0.0,4.76,-7.83,335.11
2004-11-18,166.0,32837.07,0.0,214.79,0.0,5.94,-7.46,355.91
2004-11-19,169.0,32832.0,0.0,110.81,0.0,6.78,1.31,665.05
2004-11-20,171.0,32781.54,0.0,190.24,0.0,6.95,-3.84,454.38
2004-11-21,165.0,32491.47,1.51,175.5,0.0,5.02,-4.52,440.29
2004-11-22,160.0,32486.39,0.54,74.24,0.0,1.93,-1.42,557.62
2004-11-23,156.0,32477.18,0.0,158.95,0.0,4.01,-4.58,433.12
2004-11-24,154.0,32173.93,0.0,184.63,0.0,6.1,-4.62,439.07
2004-11-25,1230.0,32140.81,28.29,79.28,0.0,7.4,1.88,709.28
2004-11-26,1960.0,32140.17,4.03,175.73,0.0,12.15,-7.84,342.82
2004-11-27,1130.0,31952.65,0.0,136.97,0.0,-2.93,-9.68,291.4
2004-11-28,854.0,31795.19,0.0,201.43,0.0,2.45,-9.12,309.04
2004-11-29,7470.0,31795.19,51.06,108.34,0.0,7.0,-0.24,601.31
2004-11-30,3500.0,31785.99,0.0,143.05,0.0,1.97,-5.16,418.18
2004-12-01,2740.0,31607.04,3.86,166.14,0.0,3.84,-6.02,393.22
2004-12-02,3850.0,31454.68,30.73,89.08,0.0,4.58,-1.52,553.64
2004-12-03,2320.0,31449.61,0.0,155.8,0.0,0.81,-7.71,339.16
2004-12-04,1490.0,31449.61,2.55,142.28,0.0,-4.19,-12.38,240.34
2004-12-05,1040.0,31440.4,0.0,203.2,0.0,-0.4,-12.75,233.66
2004-12-06,719.0,31261.45,0.0,220.72,0.0,0.53,-16.25,173.93
2004-12-07,592.0,31137.12,0.05,145.53,0.0,-9.09,-16.49,172.86
2004-12-08,533.0,31104.01,15.01,104.8,0.0,-4.79,-11.8,248.86
2004-12-09,493.0,31104.01,0.38,153.98,0.0,0.88,-7.26,353.25
2004-12-10,465.0,31104.01,0.0,127.34,0.0,-1.77,-8.07,331.81
2004-12-11,452.0,31103.37,23.8,47.69,0.0,-0.77,-3.69,461.7
2004-12-12,435.0,31094.8,1.12,47.12,0.0,-0.93,-2.98,491.64
2004-12-13,409.0,31053.55,0.88,92.16,0.0,-1.11,-5.47,406.9
2004-12-14,382.0,30986.76,2.0,164.6,0.0,-1.08,-9.36,294.35
2004-12-15,363.0,30915.86,0.0,159.81,0.0,-8.57,-16.78,160.0
2004-12-16,350.0,30853.71,0.0,177.6,0.0,-8.96,-18.57,155.66
2004-12-17,338.0,30791.53,0.0,217.09,0.0,-2.62,-17.94,150.25
2004-12-18,325.0,30791.53,0.0,224.17,0.0,-0.86,-21.11,113.82
2004-12-19,314.0,30791.53,0.0,212.79,0.0,-5.87,-20.49,125.69
2004-12-20,305.0,30791.53,2.24,197.93,0.0,0.05,-14.62,199.47
2004-12-21,294.0,30791.53,0.0,194.66,0.0,-14.03,-25.68,77.76
2004-12-22,287.0,30791.53,0.0,213.81,0.0,-9.59,-24.87,86.47
2004-12-23,282.0,30853.71,0.0,210.62,0.0,1.87,-13.66,217.45
2004-12-24,5880.0,30853.71,34.61,160.39,0.0,10.05,-6.32,377.61
2004-12-25,3290.0,30915.86,0.0,208.01,0.0,-3.45,-17.6,155.65
2004-12-26,2050.0,30986.76,0.0,176.94,0.0,-6.98,-17.02,167.05
2004-12-27,1280.0,31053.55,3.61,65.56,0.0,-11.19,-15.06,197.58
2004-12-28,1090.0,31094.8,0.0,144.77,0.0,-12.41,-19.74,119.45
2004-12-29,937.0,31104.01,0.0,207.22,0.0,-5.01,-17.9,150.43
2004-12-30,855.0,31104.01,0.0,212.08,0.0,-2.22,-16.41,172.04
2004-12-31,830.0,31104.01,0.0,209.65,0.0,-3.62,-17.16,161.24
